datetime,direct_count,is_weekend,registered_count,total_rentals,is_holiday,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh
2012-02-12 01:00:00,0.0,True,24.0,24.0,False,3,-4.2,-13.0,79.0,31.0
2012-02-12 02:00:00,1.0,True,26.0,27.0,False,2,-3.3,-12.0,58.0,39.0
2012-02-12 03:00:00,0.0,True,14.0,14.0,False,2,-3.3,-13.0,46.0,46.0
2012-02-12 04:00:00,0.0,True,1.0,1.0,False,2,-3.3,-13.0,46.0,48.0
2012-02-12 05:00:00,0.0,True,3.0,3.0,False,1,-3.3,-11.0,49.0,26.0
2012-02-12 06:00:00,0.0,True,2.0,2.0,False,1,-3.3,-11.0,49.0,26.0
2012-02-12 07:00:00,0.0,True,18.0,18.0,False,1,-4.2,-10.0,53.0,13.0
2012-02-12 08:00:00,0.0,True,26.0,26.0,False,1,-4.2,-11.0,53.0,17.0
2012-02-12 09:00:00,3.0,True,60.0,63.0,False,1,-3.3,-10.0,49.0,20.0
2012-02-12 10:00:00,8.0,True,83.0,91.0,False,1,-2.4,-9.0,42.0,24.0
2012-02-12 11:00:00,3.0,True,121.0,124.0,False,1,-2.4,-9.0,42.0,20.0
2012-02-12 12:00:00,7.0,True,133.0,140.0,False,1,-1.4,-11.0,39.0,43.0
2012-02-12 13:00:00,10.0,True,128.0,138.0,False,1,-0.5,-8.0,40.0,30.0
2012-02-12 14:00:00,9.0,True,102.0,111.0,False,1,-0.5,-8.0,40.0,35.0
2012-02-12 15:00:00,5.0,True,150.0,155.0,False,1,-0.5,-8.0,40.0,37.0
2012-02-12 16:00:00,16.0,True,148.0,164.0,False,1,1.4,-5.0,34.0,31.0
2012-02-12 17:00:00,4.0,True,83.0,87.0,False,1,0.5,-6.0,37.0,28.0
2012-02-12 18:00:00,4.0,True,92.0,96.0,False,1,-0.5,-8.0,40.0,31.0
2012-02-12 19:00:00,2.0,True,78.0,80.0,False,1,-0.5,-7.0,40.0,19.0
2012-02-12 20:00:00,1.0,True,56.0,57.0,False,1,-1.4,-8.0,42.0,22.0
2012-02-12 21:00:00,0.0,True,36.0,36.0,False,1,-1.4,-8.0,43.0,20.0
2012-02-12 22:00:00,0.0,True,28.0,28.0,False,1,-1.4,-6.0,43.0,11.0
2012-02-12 23:00:00,0.0,True,23.0,23.0,False,1,-1.4,-7.0,43.0,15.0
2012-02-13 00:00:00,0.0,False,9.0,9.0,False,1,-1.4,-7.0,46.0,15.0
2012-02-13 01:00:00,0.0,False,6.0,6.0,False,1,-2.4,-8.0,50.0,15.0
2012-02-13 02:00:00,0.0,False,4.0,4.0,False,1,-1.4,-7.0,46.0,13.0
2012-02-13 03:00:00,0.0,False,1.0,1.0,False,1,-2.4,-6.0,54.0,7.0
2012-02-13 04:00:00,0.0,False,2.0,2.0,False,1,-2.4,-5.0,54.0,6.0
2012-02-13 05:00:00,0.0,False,17.0,17.0,False,1,-3.3,-8.0,58.0,9.0
2012-02-13 06:00:00,1.0,False,71.0,72.0,False,1,-3.3,-9.0,54.0,15.0
2012-02-13 07:00:00,1.0,False,194.0,195.0,False,1,-3.3,-9.0,54.0,13.0
2012-02-13 08:00:00,4.0,False,413.0,417.0,False,1,-3.3,-8.0,54.0,9.0
2012-02-13 09:00:00,7.0,False,198.0,205.0,False,1,-2.4,-7.0,50.0,13.0
2012-02-13 10:00:00,1.0,False,70.0,71.0,False,1,-1.4,-6.0,50.0,9.0
2012-02-13 11:00:00,5.0,False,85.0,90.0,False,1,2.3,-1.0,37.0,13.0
2012-02-13 12:00:00,7.0,False,111.0,118.0,False,1,5.2,1.0,28.0,22.0
2012-02-13 13:00:00,11.0,False,129.0,140.0,False,1,7.0,4.0,22.0,15.0
2012-02-13 14:00:00,10.0,False,125.0,135.0,False,1,8.0,7.0,23.0,7.0
2012-02-13 15:00:00,10.0,False,145.0,155.0,False,1,8.9,7.0,27.0,9.0
2012-02-13 16:00:00,5.0,False,206.0,211.0,False,1,8.9,7.0,23.0,13.0
2012-02-13 17:00:00,8.0,False,399.0,407.0,False,1,8.9,7.0,23.0,13.0
2012-02-13 18:00:00,6.0,False,399.0,405.0,False,1,8.0,5.0,25.0,17.0
2012-02-13 19:00:00,7.0,False,256.0,263.0,False,1,8.0,6.0,25.0,9.0
2012-02-13 20:00:00,4.0,False,210.0,214.0,False,1,6.1,4.0,42.0,11.0
2012-02-13 21:00:00,2.0,False,145.0,147.0,False,1,5.2,3.0,45.0,9.0
2012-02-13 22:00:00,3.0,False,99.0,102.0,False,1,4.2,2.0,56.0,7.0
2012-02-13 23:00:00,2.0,False,34.0,36.0,False,1,5.2,5.0,41.0,0.0
2012-02-14 00:00:00,0.0,False,14.0,14.0,False,2,4.2,4.0,60.0,0.0
2012-02-14 01:00:00,0.0,False,6.0,6.0,False,2,4.2,4.0,56.0,0.0
2012-02-14 02:00:00,0.0,False,3.0,3.0,False,2,5.2,5.0,41.0,0.0
2012-02-14 03:00:00,0.0,False,3.0,3.0,False,2,4.2,4.0,52.0,0.0
2012-02-14 04:00:00,0.0,False,2.0,2.0,False,2,4.2,2.0,65.0,7.0
2012-02-14 05:00:00,2.0,False,20.0,22.0,False,2,4.2,2.0,65.0,7.0
2012-02-14 06:00:00,1.0,False,89.0,90.0,False,2,4.2,4.0,56.0,0.0
2012-02-14 07:00:00,4.0,False,276.0,280.0,False,2,3.3,1.0,60.0,6.0
2012-02-14 08:00:00,3.0,False,510.0,513.0,False,2,3.3,3.0,70.0,0.0
2012-02-14 09:00:00,6.0,False,256.0,262.0,False,2,4.2,3.0,56.0,6.0
2012-02-14 10:00:00,8.0,False,90.0,98.0,False,2,4.2,2.0,60.0,9.0
2012-02-14 11:00:00,5.0,False,107.0,112.0,False,2,6.1,4.0,45.0,11.0
2012-02-14 12:00:00,10.0,False,162.0,172.0,False,2,6.1,3.0,52.0,15.0
2012-02-14 13:00:00,6.0,False,167.0,173.0,False,2,8.9,6.0,40.0,17.0
2012-02-14 14:00:00,13.0,False,111.0,124.0,False,1,10.8,11.0,40.0,15.0
2012-02-14 15:00:00,7.0,False,138.0,145.0,False,2,11.7,12.0,38.0,30.0
2012-02-14 16:00:00,15.0,False,251.0,266.0,False,1,11.7,12.0,35.0,20.0
2012-02-14 17:00:00,19.0,False,504.0,523.0,False,1,11.7,12.0,38.0,24.0
2012-02-14 18:00:00,8.0,False,398.0,406.0,False,2,9.9,10.0,46.0,20.0
2012-02-14 19:00:00,11.0,False,270.0,281.0,False,2,8.9,7.0,50.0,11.0
2012-02-14 20:00:00,6.0,False,178.0,184.0,False,2,9.9,10.0,46.0,9.0
2012-02-14 21:00:00,4.0,False,105.0,109.0,False,2,8.9,8.0,50.0,7.0
2012-02-14 22:00:00,5.0,False,72.0,77.0,False,2,8.9,8.0,50.0,7.0
2012-02-14 23:00:00,2.0,False,55.0,57.0,False,2,8.9,8.0,50.0,6.0
2012-02-15 00:00:00,0.0,False,22.0,22.0,False,1,7.0,7.0,57.0,0.0
2012-02-15 01:00:00,0.0,False,5.0,5.0,False,1,8.0,8.0,53.0,0.0
2012-02-15 02:00:00,0.0,False,4.0,4.0,False,1,6.1,6.0,61.0,0.0
2012-02-15 03:00:00,0.0,False,3.0,3.0,False,1,5.2,5.0,75.0,0.0
2012-02-15 04:00:00,0.0,False,1.0,1.0,False,1,5.2,3.0,70.0,7.0
2012-02-15 05:00:00,0.0,False,25.0,25.0,False,1,5.2,3.0,70.0,7.0
2012-02-15 06:00:00,3.0,False,92.0,95.0,False,1,6.1,4.0,61.0,9.0
2012-02-15 07:00:00,3.0,False,318.0,321.0,False,2,6.1,3.0,65.0,13.0
2012-02-15 08:00:00,7.0,False,508.0,515.0,False,1,7.0,3.0,61.0,24.0
2012-02-15 09:00:00,5.0,False,226.0,231.0,False,1,7.0,4.0,61.0,22.0
2012-02-15 10:00:00,12.0,False,108.0,120.0,False,1,8.0,4.0,57.0,20.0
2012-02-15 11:00:00,13.0,False,125.0,138.0,False,1,8.9,6.0,53.0,19.0
2012-02-15 12:00:00,11.0,False,152.0,163.0,False,1,9.9,10.0,46.0,26.0
2012-02-15 13:00:00,11.0,False,159.0,170.0,False,1,10.8,11.0,43.0,19.0
2012-02-15 14:00:00,6.0,False,128.0,134.0,False,1,11.7,12.0,41.0,24.0
2012-02-15 15:00:00,7.0,False,164.0,171.0,False,1,11.7,12.0,41.0,15.0
2012-02-15 16:00:00,9.0,False,222.0,231.0,False,1,11.7,12.0,38.0,13.0
2012-02-15 17:00:00,17.0,False,470.0,487.0,False,1,11.7,12.0,38.0,13.0
2012-02-15 18:00:00,9.0,False,459.0,468.0,False,1,10.8,11.0,40.0,15.0
2012-02-15 19:00:00,9.0,False,302.0,311.0,False,1,9.9,10.0,43.0,11.0
2012-02-15 20:00:00,4.0,False,207.0,211.0,False,1,8.9,7.0,46.0,11.0
2012-02-15 21:00:00,8.0,False,170.0,178.0,False,1,8.0,6.0,53.0,11.0
2012-02-15 22:00:00,3.0,False,104.0,107.0,False,1,8.0,7.0,49.0,7.0
2012-02-15 23:00:00,4.0,False,54.0,58.0,False,1,8.0,7.0,53.0,6.0
2012-02-16 00:00:00,1.0,False,22.0,23.0,False,2,6.1,4.0,70.0,9.0
2012-02-16 01:00:00,0.0,False,5.0,5.0,False,2,6.1,6.0,70.0,0.0
2012-02-16 02:00:00,1.0,False,6.0,7.0,False,2,6.1,5.0,70.0,6.0
2012-02-16 03:00:00,0.0,False,1.0,1.0,False,2,6.1,6.0,61.0,0.0
2012-02-16 04:00:00,0.0,False,3.0,3.0,False,3,6.1,5.0,70.0,6.0
2012-02-16 05:00:00,0.0,False,20.0,20.0,False,2,6.1,6.0,70.0,0.0
2012-02-16 06:00:00,4.0,False,83.0,87.0,False,2,6.1,5.0,70.0,6.0
2012-02-16 07:00:00,3.0,False,285.0,288.0,False,2,6.1,4.0,70.0,9.0
2012-02-16 08:00:00,9.0,False,489.0,498.0,False,2,6.1,5.0,70.0,6.0
2012-02-16 09:00:00,3.0,False,199.0,202.0,False,2,6.1,4.0,70.0,11.0
2012-02-16 10:00:00,2.0,False,42.0,44.0,False,3,7.0,6.0,70.0,9.0
2012-02-16 11:00:00,2.0,False,69.0,71.0,False,3,7.0,6.0,70.0,7.0
2012-02-16 12:00:00,1.0,False,44.0,45.0,False,3,7.0,6.0,76.0,6.0
2012-02-16 13:00:00,2.0,False,62.0,64.0,False,3,8.0,5.0,71.0,17.0
2012-02-16 14:00:00,1.0,False,30.0,31.0,False,3,7.0,5.0,81.0,13.0
2012-02-16 15:00:00,3.0,False,50.0,53.0,False,3,8.0,8.0,76.0,0.0
2012-02-16 16:00:00,8.0,False,110.0,118.0,False,3,8.0,8.0,81.0,0.0
2012-02-16 17:00:00,8.0,False,281.0,289.0,False,3,8.0,8.0,87.0,0.0
2012-02-16 18:00:00,8.0,False,345.0,353.0,False,3,8.0,6.0,87.0,9.0
2012-02-16 19:00:00,4.0,False,254.0,258.0,False,2,7.0,5.0,87.0,11.0
2012-02-16 20:00:00,5.0,False,211.0,216.0,False,2,7.0,6.0,87.0,9.0
2012-02-16 21:00:00,3.0,False,142.0,145.0,False,2,8.0,7.0,81.0,7.0
2012-02-16 22:00:00,3.0,False,108.0,111.0,False,2,7.0,7.0,81.0,0.0
2012-02-16 23:00:00,3.0,False,70.0,73.0,False,1,7.0,6.0,81.0,6.0
2012-02-17 00:00:00,2.0,False,32.0,34.0,False,2,6.1,6.0,87.0,0.0
2012-02-17 01:00:00,2.0,False,16.0,18.0,False,2,6.1,6.0,93.0,0.0
2012-02-17 02:00:00,1.0,False,11.0,12.0,False,2,6.1,5.0,93.0,7.0
2012-02-17 03:00:00,0.0,False,1.0,1.0,False,2,5.2,3.0,93.0,7.0
2012-02-17 04:00:00,0.0,False,1.0,1.0,False,2,5.2,2.0,93.0,13.0
2012-02-17 05:00:00,0.0,False,16.0,16.0,False,2,5.2,2.0,93.0,11.0
2012-02-17 06:00:00,1.0,False,70.0,71.0,False,2,5.2,3.0,96.0,9.0
2012-02-17 07:00:00,4.0,False,222.0,226.0,False,2,5.2,3.0,93.0,7.0
2012-02-17 08:00:00,4.0,False,516.0,520.0,False,2,4.2,4.0,100.0,0.0
2012-02-17 09:00:00,8.0,False,275.0,283.0,False,2,4.2,4.0,100.0,0.0
2012-02-17 10:00:00,13.0,False,103.0,116.0,False,1,8.0,5.0,71.0,19.0
2012-02-17 11:00:00,9.0,False,133.0,142.0,False,1,8.9,6.0,62.0,28.0
2012-02-17 12:00:00,21.0,False,177.0,198.0,False,1,9.9,10.0,46.0,26.0
2012-02-17 13:00:00,34.0,False,171.0,205.0,False,1,10.8,11.0,43.0,24.0
2012-02-17 14:00:00,33.0,False,137.0,170.0,False,1,10.8,11.0,37.0,24.0
2012-02-17 15:00:00,41.0,False,180.0,221.0,False,1,11.7,12.0,35.0,28.0
2012-02-17 16:00:00,56.0,False,251.0,307.0,False,1,11.7,12.0,32.0,20.0
2012-02-17 17:00:00,36.0,False,429.0,465.0,False,1,11.7,12.0,32.0,22.0
2012-02-17 18:00:00,15.0,False,362.0,377.0,False,1,10.8,11.0,35.0,17.0
2012-02-17 19:00:00,16.0,False,266.0,282.0,False,1,9.9,10.0,37.0,15.0
2012-02-17 20:00:00,13.0,False,158.0,171.0,False,1,10.8,11.0,35.0,13.0
2012-02-17 21:00:00,15.0,False,114.0,129.0,False,1,9.9,10.0,37.0,13.0
2012-02-17 22:00:00,15.0,False,92.0,107.0,False,1,8.9,7.0,40.0,15.0
2012-02-17 23:00:00,10.0,False,72.0,82.0,False,1,8.9,7.0,40.0,13.0
2012-02-18 00:00:00,5.0,True,81.0,86.0,False,1,8.0,6.0,42.0,11.0
2012-02-18 01:00:00,7.0,True,38.0,45.0,False,1,7.0,5.0,49.0,11.0
2012-02-18 02:00:00,6.0,True,39.0,45.0,False,1,6.1,3.0,61.0,17.0
2012-02-18 03:00:00,3.0,True,15.0,18.0,False,1,5.2,3.0,65.0,7.0
2012-02-18 04:00:00,3.0,True,4.0,7.0,False,1,4.2,4.0,70.0,0.0
2012-02-18 05:00:00,0.0,True,1.0,1.0,False,1,3.3,1.0,70.0,6.0
2012-02-18 06:00:00,1.0,True,8.0,9.0,False,1,3.3,3.0,70.0,0.0
2012-02-18 07:00:00,8.0,True,33.0,41.0,False,1,3.3,3.0,70.0,0.0
2012-02-18 08:00:00,10.0,True,92.0,102.0,False,1,2.3,2.0,87.0,0.0
2012-02-18 09:00:00,22.0,True,116.0,138.0,False,1,2.3,-0.0,80.0,7.0
2012-02-18 10:00:00,48.0,True,157.0,205.0,False,1,4.2,2.0,81.0,7.0
2012-02-18 11:00:00,102.0,True,184.0,286.0,False,1,7.0,6.0,57.0,9.0
2012-02-18 12:00:00,128.0,True,241.0,369.0,False,1,8.9,7.0,43.0,13.0
2012-02-18 13:00:00,165.0,True,219.0,384.0,False,1,10.8,11.0,43.0,19.0
2012-02-18 14:00:00,183.0,True,244.0,427.0,False,1,12.7,13.0,35.0,24.0
2012-02-18 15:00:00,229.0,True,270.0,499.0,False,1,11.7,12.0,41.0,17.0
2012-02-18 16:00:00,186.0,True,218.0,404.0,False,1,12.7,13.0,44.0,22.0
2012-02-18 17:00:00,142.0,True,222.0,364.0,False,1,14.6,15.0,36.0,19.0
2012-02-18 18:00:00,70.0,True,176.0,246.0,False,1,13.6,14.0,38.0,20.0
2012-02-18 19:00:00,38.0,True,150.0,188.0,False,1,12.7,13.0,44.0,11.0
2012-02-18 20:00:00,25.0,True,123.0,148.0,False,1,12.7,13.0,44.0,11.0
2012-02-18 21:00:00,25.0,True,89.0,114.0,False,1,12.7,13.0,33.0,20.0
2012-02-18 22:00:00,17.0,True,101.0,118.0,False,1,10.8,11.0,40.0,30.0
2012-02-18 23:00:00,12.0,True,62.0,74.0,False,2,8.9,6.0,40.0,26.0
2012-02-19 00:00:00,9.0,True,65.0,74.0,False,2,8.0,4.0,39.0,24.0
2012-02-19 01:00:00,10.0,True,62.0,72.0,False,2,7.0,4.0,39.0,17.0
2012-02-19 02:00:00,3.0,True,45.0,48.0,False,2,6.1,3.0,36.0,19.0
2012-02-19 03:00:00,3.0,True,12.0,15.0,False,2,6.1,3.0,36.0,15.0
2012-02-19 04:00:00,0.0,True,3.0,3.0,False,2,5.2,1.0,41.0,26.0
2012-02-19 05:00:00,1.0,True,1.0,2.0,False,2,4.2,-1.0,48.0,20.0
2012-02-19 06:00:00,0.0,True,5.0,5.0,False,1,3.3,-2.0,52.0,22.0
2012-02-19 07:00:00,2.0,True,12.0,14.0,False,2,3.3,-2.0,52.0,19.0
2012-02-19 08:00:00,8.0,True,48.0,56.0,False,2,3.3,-1.0,56.0,13.0
2012-02-19 09:00:00,20.0,True,73.0,93.0,False,2,3.3,-1.0,56.0,17.0
2012-02-19 10:00:00,49.0,True,142.0,191.0,False,2,4.2,-0.0,52.0,17.0
2012-02-19 11:00:00,82.0,True,144.0,226.0,False,2,4.2,-1.0,56.0,22.0
2012-02-19 12:00:00,71.0,True,184.0,255.0,False,2,5.2,2.0,52.0,17.0
2012-02-19 13:00:00,64.0,True,197.0,261.0,False,1,6.1,4.0,49.0,11.0
2012-02-19 14:00:00,48.0,True,189.0,237.0,False,2,7.0,5.0,45.0,13.0
2012-02-19 15:00:00,85.0,True,168.0,253.0,False,2,6.1,3.0,49.0,13.0
2012-02-19 16:00:00,62.0,True,150.0,212.0,False,2,7.0,4.0,45.0,19.0
2012-02-19 17:00:00,22.0,True,135.0,157.0,False,2,6.1,3.0,49.0,17.0
2012-02-19 18:00:00,23.0,True,144.0,167.0,False,2,6.1,2.0,49.0,22.0
2012-02-19 19:00:00,18.0,True,101.0,119.0,False,2,6.1,3.0,52.0,17.0
2012-02-19 20:00:00,22.0,True,81.0,103.0,False,2,6.1,3.0,52.0,19.0
2012-02-19 21:00:00,3.0,True,33.0,36.0,False,3,4.2,1.0,65.0,11.0
2012-02-19 22:00:00,8.0,True,47.0,55.0,False,3,3.3,1.0,75.0,6.0
2012-02-19 23:00:00,5.0,True,30.0,35.0,False,2,2.3,-1.0,93.0,11.0
2012-02-20 00:00:00,5.0,False,36.0,41.0,True,2,3.3,1.0,87.0,6.0
2012-02-20 01:00:00,3.0,False,12.0,15.0,True,2,3.3,1.0,87.0,6.0
2012-02-20 02:00:00,1.0,False,19.0,20.0,True,2,3.3,1.0,87.0,6.0
2012-02-20 03:00:00,0.0,False,8.0,8.0,True,2,3.3,-1.0,81.0,13.0
2012-02-20 05:00:00,0.0,False,6.0,6.0,True,2,3.3,-2.0,60.0,24.0
2012-02-20 06:00:00,1.0,False,9.0,10.0,True,1,3.3,-3.0,52.0,28.0
2012-02-20 07:00:00,2.0,False,42.0,44.0,True,2,2.3,-3.0,55.0,22.0
2012-02-20 08:00:00,9.0,False,111.0,120.0,True,1,1.4,-4.0,59.0,24.0
2012-02-20 09:00:00,12.0,False,98.0,110.0,True,1,1.4,-4.0,59.0,24.0
2012-02-20 10:00:00,30.0,False,113.0,143.0,True,1,2.3,-3.0,55.0,30.0
2012-02-20 11:00:00,45.0,False,163.0,208.0,True,1,4.2,-1.0,48.0,24.0
2012-02-20 12:00:00,65.0,False,216.0,281.0,True,1,5.2,2.0,45.0,15.0
2012-02-20 13:00:00,66.0,False,246.0,312.0,True,1,6.1,3.0,42.0,19.0
2012-02-20 14:00:00,57.0,False,206.0,263.0,True,1,7.0,5.0,36.0,13.0
2012-02-20 15:00:00,54.0,False,235.0,289.0,True,1,8.0,5.0,34.0,15.0
2012-02-20 16:00:00,64.0,False,216.0,280.0,True,1,8.9,9.0,29.0,7.0
2012-02-20 17:00:00,27.0,False,226.0,253.0,True,1,9.9,10.0,27.0,17.0
2012-02-20 18:00:00,27.0,False,215.0,242.0,True,1,8.0,5.0,34.0,15.0
2012-02-20 19:00:00,8.0,False,164.0,172.0,True,1,8.0,5.0,34.0,15.0
2012-02-20 20:00:00,9.0,False,117.0,126.0,True,1,8.0,6.0,34.0,13.0
2012-02-20 21:00:00,8.0,False,90.0,98.0,True,1,6.1,4.0,39.0,11.0
2012-02-20 22:00:00,9.0,False,53.0,62.0,True,1,6.1,5.0,45.0,6.0
2012-02-20 23:00:00,0.0,False,26.0,26.0,True,1,6.1,6.0,39.0,0.0
2012-02-21 00:00:00,1.0,False,11.0,12.0,False,1,4.2,4.0,65.0,0.0
2012-02-21 01:00:00,0.0,False,7.0,7.0,False,1,4.2,4.0,56.0,0.0
2012-02-21 02:00:00,0.0,False,3.0,3.0,False,1,3.3,3.0,60.0,0.0
2012-02-21 04:00:00,0.0,False,2.0,2.0,False,1,2.3,2.0,64.0,0.0
2012-02-21 05:00:00,0.0,False,15.0,15.0,False,1,1.4,1.0,69.0,0.0
2012-02-21 06:00:00,3.0,False,83.0,86.0,False,1,1.4,1.0,75.0,0.0
2012-02-21 07:00:00,6.0,False,273.0,279.0,False,1,2.3,2.0,64.0,0.0
2012-02-21 08:00:00,5.0,False,459.0,464.0,False,1,1.4,-1.0,69.0,6.0
2012-02-21 09:00:00,6.0,False,211.0,217.0,False,1,1.4,-1.0,75.0,7.0
2012-02-21 10:00:00,8.0,False,77.0,85.0,False,1,3.3,-1.0,70.0,13.0
2012-02-21 11:00:00,5.0,False,81.0,86.0,False,2,4.2,-0.0,70.0,19.0
2012-02-21 12:00:00,16.0,False,147.0,163.0,False,2,6.1,2.0,56.0,26.0
2012-02-21 13:00:00,8.0,False,123.0,131.0,False,1,8.0,4.0,49.0,28.0
2012-02-21 14:00:00,16.0,False,108.0,124.0,False,2,7.0,3.0,53.0,26.0
2012-02-21 15:00:00,23.0,False,137.0,160.0,False,1,8.0,4.0,49.0,28.0
2012-02-21 16:00:00,14.0,False,240.0,254.0,False,1,8.9,6.0,46.0,28.0
2012-02-21 17:00:00,21.0,False,411.0,432.0,False,1,9.9,10.0,40.0,30.0
2012-02-21 18:00:00,11.0,False,414.0,425.0,False,1,9.9,10.0,40.0,30.0
2012-02-21 19:00:00,5.0,False,299.0,304.0,False,1,8.9,6.0,46.0,20.0
2012-02-21 20:00:00,4.0,False,223.0,227.0,False,1,8.0,5.0,53.0,17.0
2012-02-21 21:00:00,7.0,False,147.0,154.0,False,1,8.0,6.0,61.0,11.0
2012-02-21 22:00:00,3.0,False,97.0,100.0,False,2,8.0,6.0,71.0,13.0
2012-02-21 23:00:00,1.0,False,46.0,47.0,False,1,7.0,4.0,66.0,15.0
2012-02-22 00:00:00,5.0,False,19.0,24.0,False,1,7.0,4.0,66.0,15.0
2012-02-22 01:00:00,3.0,False,4.0,7.0,False,1,7.0,6.0,70.0,9.0
2012-02-22 02:00:00,1.0,False,5.0,6.0,False,1,8.0,5.0,66.0,19.0
2012-02-22 03:00:00,1.0,False,3.0,4.0,False,2,8.0,5.0,71.0,15.0
2012-02-22 04:00:00,0.0,False,2.0,2.0,False,1,8.0,6.0,71.0,11.0
2012-02-22 05:00:00,1.0,False,29.0,30.0,False,1,7.0,6.0,70.0,7.0
2012-02-22 06:00:00,5.0,False,85.0,90.0,False,1,7.0,5.0,76.0,11.0
2012-02-22 07:00:00,10.0,False,292.0,302.0,False,1,7.0,6.0,76.0,6.0
2012-02-22 08:00:00,9.0,False,567.0,576.0,False,1,6.1,5.0,75.0,6.0
2012-02-22 09:00:00,11.0,False,241.0,252.0,False,1,7.0,6.0,70.0,6.0
2012-02-22 10:00:00,17.0,False,122.0,139.0,False,1,8.0,7.0,71.0,6.0
2012-02-22 11:00:00,22.0,False,149.0,171.0,False,1,8.9,7.0,66.0,11.0
2012-02-22 12:00:00,21.0,False,186.0,207.0,False,1,10.8,11.0,62.0,19.0
2012-02-22 13:00:00,15.0,False,175.0,190.0,False,1,11.7,12.0,54.0,20.0
2012-02-22 14:00:00,35.0,False,142.0,177.0,False,1,12.7,13.0,54.0,22.0
2012-02-22 15:00:00,34.0,False,161.0,195.0,False,1,15.5,16.0,31.0,28.0
2012-02-22 16:00:00,30.0,False,268.0,298.0,False,1,16.4,17.0,29.0,31.0
2012-02-22 17:00:00,43.0,False,486.0,529.0,False,1,16.4,17.0,32.0,26.0
2012-02-22 18:00:00,42.0,False,483.0,525.0,False,2,14.6,15.0,41.0,22.0
2012-02-22 19:00:00,22.0,False,305.0,327.0,False,2,13.6,14.0,44.0,19.0
2012-02-22 20:00:00,25.0,False,249.0,274.0,False,2,12.7,13.0,47.0,13.0
2012-02-22 21:00:00,19.0,False,220.0,239.0,False,2,14.6,15.0,33.0,19.0
2012-02-22 22:00:00,18.0,False,129.0,147.0,False,2,12.7,13.0,47.0,17.0
2012-02-22 23:00:00,5.0,False,57.0,62.0,False,2,13.6,14.0,41.0,19.0
2012-02-23 00:00:00,12.0,False,30.0,42.0,False,2,12.7,13.0,47.0,17.0
2012-02-23 01:00:00,3.0,False,12.0,15.0,False,2,12.7,13.0,58.0,19.0
2012-02-23 02:00:00,5.0,False,4.0,9.0,False,2,12.7,13.0,62.0,15.0
2012-02-23 03:00:00,2.0,False,4.0,6.0,False,3,12.7,13.0,67.0,13.0
2012-02-23 04:00:00,0.0,False,1.0,1.0,False,1,10.8,11.0,76.0,15.0
2012-02-23 05:00:00,2.0,False,30.0,32.0,False,1,10.8,11.0,76.0,15.0
2012-02-23 06:00:00,3.0,False,88.0,91.0,False,1,8.9,7.0,87.0,13.0
2012-02-23 07:00:00,9.0,False,317.0,326.0,False,1,8.9,7.0,81.0,15.0
2012-02-23 08:00:00,11.0,False,549.0,560.0,False,1,8.0,6.0,87.0,13.0
2012-02-23 09:00:00,14.0,False,228.0,242.0,False,1,8.9,6.0,81.0,17.0
2012-02-23 10:00:00,41.0,False,107.0,148.0,False,1,11.7,12.0,67.0,13.0
2012-02-23 11:00:00,54.0,False,128.0,182.0,False,1,14.6,15.0,48.0,19.0
2012-02-23 12:00:00,25.0,False,199.0,224.0,False,1,15.5,16.0,42.0,17.0
2012-02-23 13:00:00,30.0,False,188.0,218.0,False,1,16.4,17.0,39.0,13.0
2012-02-23 14:00:00,36.0,False,156.0,192.0,False,1,17.4,18.0,37.0,17.0
2012-02-23 15:00:00,46.0,False,171.0,217.0,False,1,17.4,18.0,33.0,9.0
2012-02-23 16:00:00,45.0,False,298.0,343.0,False,1,18.3,19.0,32.0,0.0
2012-02-23 17:00:00,49.0,False,561.0,610.0,False,1,17.4,18.0,32.0,11.0
2012-02-23 18:00:00,36.0,False,486.0,522.0,False,1,17.4,18.0,37.0,9.0
2012-02-23 19:00:00,20.0,False,349.0,369.0,False,1,15.5,16.0,39.0,6.0
2012-02-23 20:00:00,23.0,False,246.0,269.0,False,1,13.6,14.0,44.0,9.0
2012-02-23 21:00:00,17.0,False,205.0,222.0,False,1,12.7,13.0,51.0,15.0
2012-02-23 22:00:00,19.0,False,118.0,137.0,False,1,12.7,13.0,54.0,17.0
2012-02-23 23:00:00,14.0,False,71.0,85.0,False,1,12.7,13.0,54.0,0.0
2012-02-24 00:00:00,12.0,False,34.0,46.0,False,2,12.7,13.0,58.0,6.0
2012-02-24 01:00:00,3.0,False,15.0,18.0,False,1,12.7,13.0,62.0,13.0
2012-02-24 02:00:00,1.0,False,4.0,5.0,False,3,11.7,12.0,77.0,19.0
2012-02-24 03:00:00,0.0,False,5.0,5.0,False,1,11.7,12.0,82.0,9.0
2012-02-24 04:00:00,0.0,False,2.0,2.0,False,1,10.8,11.0,87.0,9.0
2012-02-24 05:00:00,1.0,False,25.0,26.0,False,2,10.8,11.0,87.0,13.0
2012-02-24 06:00:00,2.0,False,80.0,82.0,False,2,10.8,11.0,87.0,11.0
2012-02-24 07:00:00,7.0,False,265.0,272.0,False,2,10.8,11.0,76.0,15.0
2012-02-24 08:00:00,17.0,False,452.0,469.0,False,2,9.9,10.0,76.0,22.0
