datetime,direct_count,is_weekend,registered_count,total_rentals,is_holiday,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,rentals_24h_ago,rolling_avg_3h
2012-04-04 01:00:00,0.0,False,11.0,11.0,False,1,13.6,14.0,59.0,0.0,11.0,92.66666666666667
2012-04-04 02:00:00,0.0,False,5.0,5.0,False,1,13.6,14.0,51.0,0.0,5.0,43.666666666666664
2012-04-04 03:00:00,0.0,False,3.0,3.0,False,1,12.7,13.0,58.0,6.0,3.0,19.0
2012-04-04 04:00:00,0.0,False,1.0,1.0,False,1,11.7,12.0,67.0,6.0,1.0,6.333333333333333
2012-04-04 05:00:00,0.0,False,27.0,27.0,False,1,11.7,12.0,67.0,6.0,27.0,3.0
2012-04-04 06:00:00,6.0,False,120.0,126.0,False,2,11.7,12.0,58.0,0.0,100.0,10.333333333333334
2012-04-04 07:00:00,12.0,False,354.0,366.0,False,2,12.7,13.0,62.0,0.0,341.0,51.333333333333336
2012-04-04 08:00:00,31.0,False,653.0,684.0,False,2,12.7,13.0,72.0,7.0,604.0,173.0
2012-04-04 09:00:00,47.0,False,316.0,363.0,False,2,14.6,15.0,55.0,9.0,408.0,392.0
2012-04-04 10:00:00,68.0,False,99.0,167.0,False,2,17.4,18.0,45.0,9.0,219.0,471.0
2012-04-04 11:00:00,61.0,False,152.0,213.0,False,2,20.2,25.0,43.0,24.0,258.0,404.6666666666667
2012-04-04 12:00:00,73.0,False,210.0,283.0,False,2,20.2,25.0,46.0,28.0,331.0,247.66666666666666
2012-04-04 13:00:00,70.0,False,181.0,251.0,False,2,20.2,25.0,46.0,17.0,345.0,221.0
2012-04-04 14:00:00,82.0,False,176.0,258.0,False,2,21.1,25.0,46.0,13.0,311.0,249.0
2012-04-04 15:00:00,86.0,False,182.0,268.0,False,2,22.1,25.0,44.0,19.0,316.0,264.0
2012-04-04 16:00:00,86.0,False,304.0,390.0,False,2,22.1,25.0,44.0,19.0,485.0,259.0
2012-04-04 17:00:00,99.0,False,645.0,744.0,False,1,23.0,25.0,41.0,20.0,757.0,305.3333333333333
2012-04-04 18:00:00,113.0,False,646.0,759.0,False,1,23.0,25.0,41.0,17.0,800.0,467.3333333333333
2012-04-04 19:00:00,75.0,False,419.0,494.0,False,1,23.0,25.0,39.0,15.0,558.0,631.0
2012-04-04 20:00:00,39.0,False,333.0,372.0,False,1,22.1,25.0,27.0,15.0,379.0,665.6666666666666
2012-04-04 21:00:00,43.0,False,255.0,298.0,False,1,20.2,24.0,23.0,22.0,243.0,541.6666666666666
2012-04-04 22:00:00,30.0,False,151.0,181.0,False,1,18.3,19.0,22.0,11.0,158.0,388.0
2012-04-04 23:00:00,19.0,False,112.0,131.0,False,1,16.4,17.0,23.0,28.0,79.0,283.6666666666667
2012-04-05 00:00:00,12.0,False,33.0,45.0,False,1,16.4,17.0,23.0,28.0,41.0,203.33333333333334
2012-04-05 01:00:00,4.0,False,9.0,13.0,False,1,14.6,15.0,27.0,22.0,11.0,119.0
2012-04-05 02:00:00,7.0,False,11.0,18.0,False,1,13.6,14.0,33.0,30.0,5.0,63.0
2012-04-05 03:00:00,0.0,False,5.0,5.0,False,1,11.7,12.0,41.0,20.0,3.0,25.333333333333332
2012-04-05 04:00:00,0.0,False,1.0,1.0,False,1,9.9,10.0,43.0,19.0,1.0,12.0
2012-04-05 05:00:00,1.0,False,28.0,29.0,False,1,9.9,10.0,43.0,19.0,27.0,8.0
2012-04-05 06:00:00,8.0,False,118.0,126.0,False,1,8.9,6.0,46.0,22.0,126.0,11.666666666666666
2012-04-05 07:00:00,15.0,False,339.0,354.0,False,1,8.0,6.0,49.0,13.0,366.0,52.0
2012-04-05 08:00:00,28.0,False,610.0,638.0,False,1,8.9,7.0,46.0,15.0,684.0,169.66666666666666
2012-04-05 09:00:00,61.0,False,290.0,351.0,False,1,10.8,11.0,37.0,17.0,363.0,372.6666666666667
2012-04-05 10:00:00,88.0,False,158.0,246.0,False,1,11.7,12.0,35.0,19.0,167.0,447.6666666666667
2012-04-05 11:00:00,109.0,False,159.0,268.0,False,2,11.7,12.0,38.0,15.0,213.0,411.6666666666667
2012-04-05 12:00:00,66.0,False,210.0,276.0,False,1,12.7,13.0,33.0,0.0,283.0,288.3333333333333
2012-04-05 13:00:00,89.0,False,202.0,291.0,False,1,13.6,14.0,31.0,0.0,251.0,263.3333333333333
2012-04-05 14:00:00,143.0,False,144.0,287.0,False,1,13.6,14.0,33.0,11.0,258.0,278.3333333333333
2012-04-05 15:00:00,98.0,False,171.0,269.0,False,1,15.5,16.0,31.0,7.0,268.0,284.6666666666667
2012-04-05 16:00:00,84.0,False,318.0,402.0,False,1,15.5,16.0,31.0,13.0,390.0,282.3333333333333
2012-04-05 17:00:00,145.0,False,677.0,822.0,False,1,15.5,16.0,31.0,11.0,744.0,319.3333333333333
2012-04-05 18:00:00,80.0,False,618.0,698.0,False,1,15.5,16.0,31.0,7.0,759.0,497.6666666666667
2012-04-05 19:00:00,64.0,False,423.0,487.0,False,1,14.6,15.0,31.0,17.0,494.0,640.6666666666666
2012-04-05 20:00:00,33.0,False,279.0,312.0,False,1,12.7,13.0,41.0,13.0,372.0,669.0
2012-04-05 21:00:00,25.0,False,209.0,234.0,False,1,11.7,12.0,47.0,13.0,298.0,499.0
2012-04-05 22:00:00,20.0,False,129.0,149.0,False,1,10.8,11.0,47.0,13.0,181.0,344.3333333333333
2012-04-05 23:00:00,12.0,False,124.0,136.0,False,1,10.8,11.0,50.0,9.0,131.0,231.66666666666666
2012-04-06 00:00:00,12.0,False,49.0,61.0,False,1,10.8,11.0,43.0,0.0,45.0,173.0
2012-04-06 01:00:00,10.0,False,28.0,38.0,False,1,8.9,7.0,62.0,9.0,13.0,115.33333333333333
2012-04-06 02:00:00,6.0,False,5.0,11.0,False,1,8.9,6.0,50.0,26.0,18.0,78.33333333333333
2012-04-06 03:00:00,3.0,False,5.0,8.0,False,1,8.0,4.0,53.0,22.0,5.0,36.666666666666664
2012-04-06 04:00:00,2.0,False,3.0,5.0,False,1,8.0,5.0,49.0,17.0,1.0,19.0
2012-04-06 05:00:00,0.0,False,23.0,23.0,False,1,7.0,4.0,53.0,22.0,29.0,8.0
2012-04-06 06:00:00,0.0,False,80.0,80.0,False,1,6.1,2.0,49.0,26.0,126.0,12.0
2012-04-06 07:00:00,15.0,False,231.0,246.0,False,1,6.1,3.0,49.0,19.0,354.0,36.0
2012-04-06 08:00:00,19.0,False,489.0,508.0,False,1,6.1,2.0,49.0,22.0,638.0,116.33333333333333
2012-04-06 09:00:00,58.0,False,318.0,376.0,False,1,8.0,4.0,42.0,22.0,351.0,278.0
2012-04-06 10:00:00,81.0,False,157.0,238.0,False,1,8.9,6.0,40.0,22.0,246.0,376.6666666666667
2012-04-06 11:00:00,112.0,False,179.0,291.0,False,1,10.8,11.0,37.0,20.0,268.0,374.0
2012-04-06 12:00:00,113.0,False,224.0,337.0,False,1,11.7,12.0,35.0,20.0,276.0,301.6666666666667
2012-04-06 13:00:00,173.0,False,238.0,411.0,False,1,12.7,13.0,33.0,22.0,291.0,288.6666666666667
2012-04-06 14:00:00,240.0,False,250.0,490.0,False,1,14.6,15.0,29.0,26.0,287.0,346.3333333333333
2012-04-06 15:00:00,218.0,False,319.0,537.0,False,1,15.5,16.0,27.0,19.0,269.0,412.6666666666667
2012-04-06 16:00:00,184.0,False,352.0,536.0,False,1,15.5,16.0,22.0,28.0,402.0,479.3333333333333
2012-04-06 17:00:00,172.0,False,483.0,655.0,False,1,16.4,17.0,23.0,28.0,822.0,521.0
2012-04-06 18:00:00,104.0,False,380.0,484.0,False,1,15.5,16.0,22.0,31.0,698.0,576.0
2012-04-06 19:00:00,115.0,False,297.0,412.0,False,1,14.6,15.0,23.0,20.0,487.0,558.3333333333334
2012-04-06 20:00:00,61.0,False,191.0,252.0,False,1,13.6,14.0,24.0,19.0,312.0,517.0
2012-04-06 21:00:00,54.0,False,136.0,190.0,False,1,12.7,13.0,26.0,9.0,234.0,382.6666666666667
2012-04-06 22:00:00,34.0,False,124.0,158.0,False,1,10.8,11.0,35.0,15.0,149.0,284.6666666666667
2012-04-06 23:00:00,21.0,False,92.0,113.0,False,1,11.7,12.0,30.0,19.0,136.0,200.0
2012-04-07 00:00:00,9.0,True,85.0,94.0,False,1,11.7,12.0,26.0,20.0,61.0,153.66666666666666
2012-04-07 01:00:00,9.0,True,60.0,69.0,False,1,10.8,11.0,28.0,17.0,38.0,121.66666666666667
2012-04-07 02:00:00,11.0,True,25.0,36.0,False,1,8.9,6.0,29.0,24.0,11.0,92.0
2012-04-07 03:00:00,7.0,True,21.0,28.0,False,1,8.9,6.0,32.0,17.0,8.0,66.33333333333333
2012-04-07 04:00:00,3.0,True,4.0,7.0,False,1,7.0,5.0,36.0,11.0,5.0,44.333333333333336
2012-04-07 05:00:00,0.0,True,2.0,2.0,False,1,7.0,5.0,33.0,11.0,23.0,23.666666666666668
2012-04-07 06:00:00,1.0,True,18.0,19.0,False,1,7.0,5.0,36.0,13.0,80.0,12.333333333333334
2012-04-07 07:00:00,14.0,True,40.0,54.0,False,1,7.0,4.0,33.0,19.0,246.0,9.333333333333334
2012-04-07 08:00:00,29.0,True,94.0,123.0,False,1,8.0,5.0,34.0,17.0,508.0,25.0
2012-04-07 09:00:00,103.0,True,173.0,276.0,False,1,10.8,11.0,30.0,17.0,376.0,65.33333333333333
2012-04-07 10:00:00,187.0,True,176.0,363.0,False,1,11.7,12.0,28.0,17.0,238.0,151.0
2012-04-07 11:00:00,251.0,True,244.0,495.0,False,1,12.7,13.0,24.0,20.0,291.0,254.0
2012-04-07 12:00:00,320.0,True,270.0,590.0,False,1,13.6,14.0,23.0,26.0,337.0,378.0
2012-04-07 13:00:00,355.0,True,288.0,643.0,False,1,15.5,16.0,22.0,13.0,411.0,482.6666666666667
2012-04-07 14:00:00,326.0,True,252.0,578.0,False,1,15.5,16.0,22.0,20.0,490.0,576.0
2012-04-07 15:00:00,321.0,True,305.0,626.0,False,1,16.4,17.0,19.0,28.0,537.0,603.6666666666666
2012-04-07 16:00:00,354.0,True,261.0,615.0,False,1,17.4,18.0,19.0,26.0,536.0,615.6666666666666
2012-04-07 17:00:00,299.0,True,268.0,567.0,False,1,17.4,18.0,19.0,28.0,655.0,606.3333333333334
2012-04-07 18:00:00,227.0,True,290.0,517.0,False,1,17.4,18.0,18.0,20.0,484.0,602.6666666666666
2012-04-07 19:00:00,170.0,True,243.0,413.0,False,1,17.4,18.0,16.0,22.0,412.0,566.3333333333334
2012-04-07 20:00:00,73.0,True,135.0,208.0,False,1,15.5,16.0,20.0,15.0,252.0,499.0
2012-04-07 21:00:00,75.0,True,159.0,234.0,False,1,15.5,16.0,20.0,13.0,190.0,379.3333333333333
2012-04-07 22:00:00,76.0,True,106.0,182.0,False,1,14.6,15.0,20.0,13.0,158.0,285.0
2012-04-07 23:00:00,32.0,True,86.0,118.0,False,1,13.6,14.0,23.0,15.0,113.0,208.0
2012-04-08 00:00:00,21.0,True,64.0,85.0,False,1,12.7,13.0,24.0,15.0,94.0,178.0
2012-04-08 01:00:00,14.0,True,50.0,64.0,False,1,12.7,13.0,24.0,15.0,69.0,128.33333333333334
2012-04-08 02:00:00,7.0,True,25.0,32.0,False,1,12.7,13.0,24.0,15.0,36.0,89.0
2012-04-08 03:00:00,8.0,True,18.0,26.0,False,1,11.7,12.0,26.0,9.0,28.0,60.333333333333336
2012-04-08 04:00:00,0.0,True,7.0,7.0,False,1,10.8,11.0,40.0,0.0,7.0,40.666666666666664
2012-04-08 05:00:00,4.0,True,8.0,12.0,False,1,9.9,10.0,46.0,0.0,2.0,21.666666666666668
2012-04-08 06:00:00,7.0,True,21.0,28.0,False,1,8.9,9.0,37.0,0.0,19.0,15.0
2012-04-08 07:00:00,12.0,True,25.0,37.0,False,1,9.9,10.0,27.0,11.0,54.0,15.666666666666666
2012-04-08 08:00:00,19.0,True,65.0,84.0,False,1,10.8,11.0,30.0,13.0,123.0,25.666666666666668
2012-04-08 09:00:00,71.0,True,108.0,179.0,False,1,12.7,13.0,26.0,15.0,276.0,49.666666666666664
2012-04-08 10:00:00,113.0,True,186.0,299.0,False,1,15.5,16.0,25.0,15.0,363.0,100.0
2012-04-08 11:00:00,195.0,True,209.0,404.0,False,1,15.5,16.0,25.0,19.0,495.0,187.33333333333334
2012-04-08 12:00:00,198.0,True,259.0,457.0,False,1,17.4,18.0,24.0,17.0,590.0,294.0
2012-04-08 13:00:00,229.0,True,254.0,483.0,False,1,19.3,20.0,23.0,11.0,643.0,386.6666666666667
2012-04-08 14:00:00,254.0,True,249.0,503.0,False,1,20.2,23.0,18.0,30.0,578.0,448.0
2012-04-08 15:00:00,260.0,True,226.0,486.0,False,1,21.1,24.0,17.0,24.0,626.0,481.0
2012-04-08 16:00:00,232.0,True,244.0,476.0,False,1,22.1,24.0,19.0,22.0,615.0,490.6666666666667
2012-04-08 17:00:00,185.0,True,226.0,411.0,False,1,21.1,24.0,22.0,20.0,567.0,488.3333333333333
2012-04-08 18:00:00,151.0,True,159.0,310.0,False,1,21.1,24.0,25.0,22.0,517.0,457.6666666666667
2012-04-08 19:00:00,89.0,True,187.0,276.0,False,1,20.2,24.0,23.0,26.0,413.0,399.0
2012-04-08 20:00:00,65.0,True,146.0,211.0,False,1,18.3,19.0,28.0,28.0,208.0,332.3333333333333
2012-04-08 21:00:00,53.0,True,77.0,130.0,False,1,16.4,17.0,34.0,15.0,234.0,265.6666666666667
2012-04-08 22:00:00,33.0,True,85.0,118.0,False,1,15.5,16.0,36.0,15.0,182.0,205.66666666666666
2012-04-08 23:00:00,10.0,True,41.0,51.0,False,1,15.5,16.0,39.0,17.0,118.0,153.0
2012-04-09 00:00:00,8.0,False,29.0,37.0,False,1,14.6,15.0,39.0,19.0,85.0,99.66666666666667
2012-04-09 01:00:00,4.0,False,12.0,16.0,False,1,13.6,14.0,41.0,9.0,64.0,68.66666666666667
2012-04-09 02:00:00,2.0,False,4.0,6.0,False,1,13.6,14.0,31.0,13.0,32.0,34.666666666666664
2012-04-09 03:00:00,0.0,False,3.0,3.0,False,1,12.7,13.0,30.0,11.0,26.0,19.666666666666668
2012-04-09 04:00:00,2.0,False,3.0,5.0,False,1,12.7,13.0,24.0,13.0,7.0,8.333333333333334
2012-04-09 05:00:00,2.0,False,30.0,32.0,False,1,12.7,13.0,24.0,13.0,12.0,4.666666666666667
2012-04-09 06:00:00,3.0,False,108.0,111.0,False,1,11.7,12.0,26.0,15.0,28.0,13.333333333333334
2012-04-09 07:00:00,11.0,False,320.0,331.0,False,1,11.7,12.0,28.0,13.0,37.0,49.333333333333336
2012-04-09 08:00:00,22.0,False,595.0,617.0,False,1,12.7,13.0,30.0,13.0,84.0,158.0
2012-04-09 09:00:00,50.0,False,236.0,286.0,False,1,13.6,14.0,31.0,24.0,179.0,353.0
2012-04-09 10:00:00,65.0,False,113.0,178.0,False,1,15.5,16.0,27.0,33.0,299.0,411.3333333333333
2012-04-09 11:00:00,96.0,False,127.0,223.0,False,1,16.4,17.0,27.0,28.0,404.0,360.3333333333333
2012-04-09 12:00:00,94.0,False,186.0,280.0,False,1,17.4,18.0,28.0,48.0,457.0,229.0
2012-04-09 13:00:00,108.0,False,173.0,281.0,False,1,17.4,18.0,28.0,39.0,483.0,227.0
2012-04-09 14:00:00,66.0,False,152.0,218.0,False,1,18.3,19.0,28.0,37.0,503.0,261.3333333333333
2012-04-09 15:00:00,82.0,False,173.0,255.0,False,1,19.3,20.0,28.0,37.0,486.0,259.6666666666667
2012-04-09 16:00:00,81.0,False,310.0,391.0,False,1,18.3,19.0,30.0,28.0,476.0,251.33333333333334
2012-04-09 17:00:00,67.0,False,565.0,632.0,False,1,17.4,18.0,32.0,28.0,411.0,288.0
2012-04-09 18:00:00,60.0,False,586.0,646.0,False,1,17.4,18.0,34.0,20.0,310.0,426.0
2012-04-09 19:00:00,35.0,False,386.0,421.0,False,1,16.4,17.0,34.0,24.0,276.0,556.3333333333334
2012-04-09 20:00:00,21.0,False,255.0,276.0,False,1,15.5,16.0,36.0,30.0,211.0,566.3333333333334
2012-04-09 21:00:00,14.0,False,151.0,165.0,False,3,14.6,15.0,41.0,28.0,130.0,447.6666666666667
2012-04-09 22:00:00,6.0,False,102.0,108.0,False,2,13.6,14.0,41.0,33.0,118.0,287.3333333333333
2012-04-09 23:00:00,6.0,False,61.0,67.0,False,1,12.7,13.0,44.0,20.0,51.0,183.0
2012-04-10 00:00:00,3.0,False,23.0,26.0,False,2,12.7,13.0,47.0,19.0,37.0,113.33333333333333
2012-04-10 01:00:00,0.0,False,9.0,9.0,False,1,11.7,12.0,50.0,15.0,16.0,67.0
2012-04-10 02:00:00,0.0,False,2.0,2.0,False,1,8.9,7.0,71.0,9.0,6.0,34.0
2012-04-10 03:00:00,0.0,False,2.0,2.0,False,1,8.9,7.0,71.0,9.0,3.0,12.333333333333334
2012-04-10 04:00:00,0.0,False,2.0,2.0,False,1,8.0,6.0,71.0,9.0,5.0,4.333333333333333
2012-04-10 05:00:00,0.0,False,24.0,24.0,False,1,8.0,6.0,71.0,9.0,32.0,2.0
2012-04-10 06:00:00,3.0,False,100.0,103.0,False,1,8.0,7.0,71.0,7.0,111.0,9.333333333333334
2012-04-10 07:00:00,16.0,False,368.0,384.0,False,1,8.0,7.0,71.0,7.0,331.0,43.0
2012-04-10 08:00:00,22.0,False,670.0,692.0,False,1,9.9,10.0,62.0,9.0,617.0,170.33333333333334
2012-04-10 09:00:00,16.0,False,303.0,319.0,False,1,11.7,12.0,67.0,13.0,286.0,393.0
2012-04-10 10:00:00,49.0,False,132.0,181.0,False,1,13.6,14.0,47.0,11.0,178.0,465.0
2012-04-10 11:00:00,78.0,False,161.0,239.0,False,1,15.5,16.0,36.0,0.0,223.0,397.3333333333333
2012-04-10 12:00:00,75.0,False,184.0,259.0,False,1,17.4,18.0,22.0,19.0,280.0,246.33333333333334
2012-04-10 13:00:00,81.0,False,202.0,283.0,False,1,16.4,17.0,23.0,11.0,281.0,226.33333333333334
2012-04-10 14:00:00,75.0,False,149.0,224.0,False,1,17.4,18.0,24.0,13.0,218.0,260.3333333333333
2012-04-10 15:00:00,46.0,False,157.0,203.0,False,1,18.3,19.0,21.0,20.0,255.0,255.33333333333334
2012-04-10 16:00:00,66.0,False,296.0,362.0,False,1,19.3,20.0,21.0,17.0,391.0,236.66666666666666
2012-04-10 17:00:00,88.0,False,656.0,744.0,False,1,18.3,19.0,21.0,35.0,632.0,263.0
2012-04-10 18:00:00,78.0,False,626.0,704.0,False,1,17.4,18.0,22.0,28.0,646.0,436.3333333333333
2012-04-10 19:00:00,51.0,False,428.0,479.0,False,1,16.4,17.0,20.0,24.0,421.0,603.3333333333334
2012-04-10 20:00:00,34.0,False,248.0,282.0,False,1,13.6,14.0,28.0,26.0,276.0,642.3333333333334
2012-04-10 21:00:00,15.0,False,191.0,206.0,False,1,12.7,13.0,30.0,30.0,165.0,488.3333333333333
2012-04-10 22:00:00,9.0,False,118.0,127.0,False,1,10.8,11.0,37.0,33.0,108.0,322.3333333333333
2012-04-10 23:00:00,14.0,False,48.0,62.0,False,1,8.9,6.0,40.0,28.0,67.0,205.0
2012-04-11 00:00:00,8.0,False,22.0,30.0,False,1,8.0,4.0,36.0,28.0,26.0,131.66666666666666
2012-04-11 01:00:00,3.0,False,9.0,12.0,False,1,8.0,5.0,39.0,19.0,9.0,73.0
2012-04-11 02:00:00,0.0,False,2.0,2.0,False,1,7.0,4.0,45.0,19.0,2.0,34.666666666666664
2012-04-11 03:00:00,0.0,False,2.0,2.0,False,1,6.1,3.0,49.0,15.0,2.0,14.666666666666666
2012-04-11 05:00:00,1.0,False,26.0,27.0,False,1,5.2,2.0,56.0,13.0,2.0,5.333333333333333
2012-04-11 06:00:00,3.0,False,103.0,106.0,False,1,5.2,3.0,56.0,7.0,24.0,10.333333333333334
2012-04-11 07:00:00,18.0,False,303.0,321.0,False,1,5.2,3.0,52.0,9.0,103.0,45.0
2012-04-11 08:00:00,14.0,False,581.0,595.0,False,1,6.1,3.0,49.0,15.0,384.0,151.33333333333334
2012-04-11 09:00:00,20.0,False,282.0,302.0,False,2,7.0,4.0,49.0,20.0,692.0,340.6666666666667
2012-04-11 10:00:00,26.0,False,127.0,153.0,False,2,8.0,4.0,49.0,22.0,319.0,406.0
2012-04-11 11:00:00,38.0,False,142.0,180.0,False,2,9.9,10.0,43.0,22.0,181.0,350.0
2012-04-11 12:00:00,35.0,False,147.0,182.0,False,2,8.9,6.0,46.0,26.0,239.0,211.66666666666666
2012-04-11 13:00:00,16.0,False,147.0,163.0,False,2,10.8,11.0,40.0,24.0,259.0,171.66666666666666
2012-04-11 14:00:00,34.0,False,101.0,135.0,False,1,8.9,7.0,57.0,13.0,283.0,175.0
2012-04-11 15:00:00,50.0,False,152.0,202.0,False,3,9.9,10.0,46.0,15.0,224.0,160.0
2012-04-11 16:00:00,51.0,False,256.0,307.0,False,1,12.7,13.0,33.0,20.0,203.0,166.66666666666666
2012-04-11 17:00:00,52.0,False,527.0,579.0,False,1,11.7,12.0,35.0,26.0,362.0,214.66666666666666
2012-04-11 18:00:00,39.0,False,546.0,585.0,False,3,10.8,11.0,43.0,28.0,744.0,362.6666666666667
2012-04-11 19:00:00,28.0,False,356.0,384.0,False,1,10.8,11.0,40.0,24.0,704.0,490.3333333333333
2012-04-11 20:00:00,22.0,False,213.0,235.0,False,1,8.9,6.0,46.0,22.0,479.0,516.0
2012-04-11 21:00:00,11.0,False,154.0,165.0,False,1,8.0,4.0,57.0,26.0,282.0,401.3333333333333
2012-04-11 22:00:00,4.0,False,130.0,134.0,False,1,8.0,4.0,57.0,22.0,206.0,261.3333333333333
2012-04-11 23:00:00,9.0,False,52.0,61.0,False,1,8.0,4.0,57.0,20.0,127.0,178.0
2012-04-12 00:00:00,1.0,False,22.0,23.0,False,1,7.0,4.0,66.0,19.0,62.0,120.0
2012-04-12 01:00:00,2.0,False,7.0,9.0,False,1,7.0,4.0,66.0,15.0,30.0,72.66666666666667
2012-04-12 02:00:00,0.0,False,4.0,4.0,False,1,7.0,4.0,61.0,19.0,12.0,31.0
2012-04-12 03:00:00,2.0,False,3.0,5.0,False,1,7.0,4.0,61.0,17.0,2.0,12.0
2012-04-12 04:00:00,0.0,False,1.0,1.0,False,1,6.1,3.0,61.0,15.0,2.0,6.0
2012-04-12 05:00:00,0.0,False,21.0,21.0,False,1,6.1,3.0,61.0,15.0,27.0,3.3333333333333335
2012-04-12 06:00:00,2.0,False,94.0,96.0,False,1,6.1,3.0,65.0,17.0,106.0,9.0
2012-04-12 07:00:00,12.0,False,294.0,306.0,False,1,6.1,2.0,65.0,22.0,321.0,39.333333333333336
2012-04-12 08:00:00,20.0,False,604.0,624.0,False,1,7.0,4.0,66.0,22.0,595.0,141.0
2012-04-12 09:00:00,16.0,False,271.0,287.0,False,1,8.9,6.0,57.0,24.0,302.0,342.0
2012-04-12 10:00:00,38.0,False,103.0,141.0,False,1,10.8,11.0,50.0,20.0,153.0,405.6666666666667
2012-04-12 11:00:00,50.0,False,174.0,224.0,False,1,11.7,12.0,47.0,20.0,180.0,350.6666666666667
2012-04-12 12:00:00,60.0,False,199.0,259.0,False,1,13.6,14.0,41.0,30.0,182.0,217.33333333333334
2012-04-12 13:00:00,55.0,False,148.0,203.0,False,1,14.6,15.0,36.0,30.0,163.0,208.0
2012-04-12 14:00:00,74.0,False,150.0,224.0,False,1,15.5,16.0,31.0,22.0,135.0,228.66666666666666
2012-04-12 15:00:00,42.0,False,169.0,211.0,False,1,14.6,15.0,31.0,17.0,202.0,228.66666666666666
2012-04-12 16:00:00,54.0,False,299.0,353.0,False,1,14.6,15.0,31.0,19.0,307.0,212.66666666666666
2012-04-12 17:00:00,60.0,False,596.0,656.0,False,1,15.5,16.0,27.0,26.0,579.0,262.6666666666667
2012-04-12 18:00:00,63.0,False,547.0,610.0,False,1,15.5,16.0,27.0,26.0,585.0,406.6666666666667
2012-04-12 19:00:00,50.0,False,383.0,433.0,False,1,13.6,14.0,31.0,20.0,384.0,539.6666666666666
2012-04-12 20:00:00,26.0,False,254.0,280.0,False,1,12.7,13.0,33.0,17.0,235.0,566.3333333333334
2012-04-12 21:00:00,13.0,False,174.0,187.0,False,1,11.7,12.0,35.0,9.0,165.0,441.0
2012-04-12 22:00:00,15.0,False,143.0,158.0,False,1,11.7,12.0,35.0,13.0,134.0,300.0
2012-04-12 23:00:00,8.0,False,86.0,94.0,False,1,11.7,12.0,35.0,13.0,61.0,208.33333333333334
2012-04-13 00:00:00,14.0,False,41.0,55.0,False,1,10.8,11.0,37.0,17.0,23.0,146.33333333333334
2012-04-13 01:00:00,2.0,False,28.0,30.0,False,1,8.9,7.0,46.0,13.0,9.0,102.33333333333333
2012-04-13 02:00:00,6.0,False,5.0,11.0,False,1,8.0,6.0,49.0,13.0,4.0,59.666666666666664
2012-04-13 03:00:00,3.0,False,8.0,11.0,False,1,8.0,6.0,61.0,11.0,5.0,32.0
2012-04-13 04:00:00,1.0,False,4.0,5.0,False,2,8.0,6.0,53.0,9.0,1.0,17.333333333333332
2012-04-13 05:00:00,2.0,False,19.0,21.0,False,2,8.0,6.0,53.0,11.0,21.0,9.0
2012-04-13 06:00:00,0.0,False,84.0,84.0,False,1,7.0,5.0,57.0,11.0,96.0,12.333333333333334
2012-04-13 07:00:00,13.0,False,283.0,296.0,False,1,8.0,5.0,61.0,15.0,306.0,36.666666666666664
2012-04-13 08:00:00,24.0,False,539.0,563.0,False,1,9.9,10.0,46.0,11.0,624.0,133.66666666666666
2012-04-13 09:00:00,36.0,False,294.0,330.0,False,1,11.7,12.0,41.0,11.0,287.0,314.3333333333333
2012-04-13 10:00:00,59.0,False,133.0,192.0,False,1,12.7,13.0,38.0,13.0,141.0,396.3333333333333
2012-04-13 11:00:00,75.0,False,158.0,233.0,False,1,13.6,14.0,36.0,9.0,224.0,361.6666666666667
2012-04-13 12:00:00,104.0,False,218.0,322.0,False,1,15.5,16.0,31.0,0.0,259.0,251.66666666666666
2012-04-13 13:00:00,112.0,False,246.0,358.0,False,1,16.4,17.0,27.0,19.0,203.0,249.0
2012-04-13 14:00:00,125.0,False,223.0,348.0,False,1,16.4,17.0,27.0,0.0,224.0,304.3333333333333
2012-04-13 15:00:00,115.0,False,237.0,352.0,False,1,17.4,18.0,28.0,17.0,211.0,342.6666666666667
2012-04-13 16:00:00,113.0,False,350.0,463.0,False,1,18.3,19.0,26.0,17.0,353.0,352.6666666666667
2012-04-13 17:00:00,117.0,False,621.0,738.0,False,1,18.3,19.0,24.0,11.0,656.0,387.6666666666667
2012-04-13 18:00:00,107.0,False,564.0,671.0,False,1,17.4,18.0,26.0,9.0,610.0,517.6666666666666
2012-04-13 19:00:00,75.0,False,352.0,427.0,False,1,17.4,18.0,24.0,11.0,433.0,624.0
2012-04-13 20:00:00,44.0,False,242.0,286.0,False,1,15.5,16.0,29.0,9.0,280.0,612.0
2012-04-13 21:00:00,36.0,False,153.0,189.0,False,1,15.5,16.0,36.0,0.0,187.0,461.3333333333333
2012-04-13 22:00:00,34.0,False,181.0,215.0,False,1,12.7,13.0,62.0,7.0,158.0,300.6666666666667
2012-04-13 23:00:00,35.0,False,163.0,198.0,False,1,11.7,12.0,62.0,6.0,94.0,230.0
2012-04-14 00:00:00,11.0,True,85.0,96.0,False,1,10.8,11.0,58.0,9.0,55.0,200.66666666666666
2012-04-14 01:00:00,10.0,True,60.0,70.0,False,1,10.8,11.0,58.0,9.0,30.0,169.66666666666666
2012-04-14 02:00:00,3.0,True,53.0,56.0,False,1,9.9,10.0,66.0,9.0,11.0,121.33333333333333
